-16.23,40.01,-13.08,-2332.78,1681.51,-661.57,,,-0.00774726,-0.005915171,0.004366886,0.007037956,0.001131923,-0.001891871,0.0041431,0.00294078,-0.003729143,-0.004334518,0.001926926,0.000990754,,,-0.00594518,-0.004427976,0.004048015,0.005686237,-0.000397502,-0.001441313
4.7,-20.37,24.47,-1866.27,1120.65,-1898.93,,,-0.000871451,0.000275567,-0.002344175,0.000511555,0.001567537,0.00279985,0.000411788,-0.002701964,0.003475297,0.000485336,0.000790286,-0.002307792,,,-0.00064162,0.001488766,-0.002909736,1.31E-05,0.000388626,0.002553821
-1.32,-6.41,-5.32,-1161.9,51.05,64.63,,,-0.000602335,-0.000346432,0.000315662,0.000531937,0.000157094,-0.000493424,-0.000519571,-0.000420103,0.000300736,0.00041339,7.56E-05,0.000180727,,,-0.000041382,3.68E-05,7.46E-06,5.93E-05,0.000040747,-0.000337076
31.76,29.48,14.43,-728.34,1869.48,196.95,,,-0.005636264,-0.007362696,-0.000756587,0.002340593,0.006375771,0.004477591,0.00422498,0.004821917,-0.000973782,-0.000578271,-0.002981501,-0.002919518,,,-0.004930622,-0.006092307,0.000108598,0.001459432,0.004678636,0.003698555
-14.93,43.9,37.59,300.94,734.85,522.27,,,-0.003306721,-0.002881312,0.00469677,0.004873609,0.000560678,-0.001522251,0.002622491,0.003392223,-0.00465031,-0.003666362,0.000977193,0.001806167,,,-0.002964606,-0.003136768,0.00467354,0.004269986,-0.000208258,-0.001664209
-27.41,-32.93,-27.23,-385.81,-1133.39,2540.28,,,0.005718256,0.004300171,0.001141462,-0.003608912,-0.004529229,-0.005607889,-0.006653781,-0.00215134,-0.000580863,0.003589081,0.00140921,0.00529789,,,0.006186019,0.003225756,0.000861163,-0.003598997,-0.00296922,-0.00545289
-24.19,-9.13,9.49,-1426.73,617.06,1267.29,,,0.000964542,0.000587287,0.002298364,0.000969113,-0.00109532,-0.00290902,-0.002814667,-0.000693626,-0.001605562,0.000447575,0.001344297,0.003380724,,,0.001889605,0.000640457,0.001951963,0.000260769,-0.001219809,-0.003144872
-27.83,-38.26,-20.33,-1087.33,-455,47.15,,,0.003981369,0.004786149,-0.000393912,-0.002283801,-0.004542457,-0.003719375,-0.004676322,-0.004434275,0.001757295,0.001929145,0.002982549,0.00301036,,,0.004328846,0.004610212,-0.001075604,-0.002106473,-0.003762503,-0.003364868
-1.14,7.85,-26.27,-246.91,2778.53,280.83,,,-0.002044323,-0.003869953,-0.001675907,0.000132232,0.002835116,0.002038568,0.000688897,0.001329734,-0.000786847,-0.000378647,-0.000355982,7.08E-05,,,-0.00136661,-0.002599844,-0.00044453,0.00025544,0.001595549,0.000983884
2.11,-26.84,-1.11,744.36,1074.81,-626.91,,,0.003088204,0.002100807,-0.004456228,-0.00398854,0.000147286,0.002434486,-0.001577858,-0.002750878,0.003206933,0.002202536,0.000221981,-0.000728135,,,0.002333031,0.002425843,-0.003831581,-0.003095538,-3.73E-05,0.001581311
-40.13,-23.81,-16.46,1078.37,-2180.68,1327.36,,,0.006164542,0.006762186,0.002071787,-0.003130135,-0.008143607,-0.007281361,-0.005359501,-0.0027941,-0.000699898,0.001514957,0.004023796,0.005637947,,,0.005762022,0.004778143,0.001385843,-0.002322546,-0.006083702,-0.006459654
0,-2.01,40.47,659.2,706,2156.65,,,0.002250287,-0.000415866,0.000319193,-0.001444713,0.002081666,0.000690338,-0.001768666,0.001608793,-0.001472367,0.001940465,-0.001872102,0.001551181,,,0.002009477,-0.00101233,0.00089578,-0.001692589,0.001976884,-0.000430422
-1.01,-33.21,47.87,1276.17,2.83,-173.47,,,0.00523169,0.004337184,-0.003251562,-0.004331043,-0.000822843,0.001635766,-0.002426167,-0.002867973,0.002968862,0.002816245,0.000294527,6.96E-05,,,0.003828929,0.003602579,-0.003110212,-0.003573644,-0.000558685,0.000783083
31.81,31.75,22.24,-2100.81,957.63,111.57,,,-0.007270341,-0.007686404,0.001238807,0.004328532,0.005998974,0.003140378,0.004797828,0.004997829,-0.001279734,-0.000864203,-0.00277336,-0.003019431,,,-0.006034085,-0.006342117,0.001259271,0.002596368,0.004386167,0.003079905
47.3,14.9,30.03,-277.21,-405.65,1951.88,,,-0.002367427,-0.005083095,-0.000467064,-0.000349345,0.006447945,0.003825079,0.001932995,0.004986377,-0.000372959,0.00264132,-0.005863673,-0.002789773,,,-0.002150211,-0.005034736,-4.71E-05,-0.001495333,0.006155809,0.003307426
-43.95,-10.07,2.69,-499.2,941.16,767.84,,,0.002407419,0.002637168,0.002324054,0.000565697,-0.00365562,-0.004265767,-0.003478532,-0.002138517,-0.00186479,-0.00064396,0.003577917,0.004766324,,,0.002942976,0.002387843,0.002094422,0.000604829,-0.003616769,-0.004516046
-8.23,48.31,-19.85,1206.59,998.03,234.76,,,-0.00413334,-0.00408355,0.003099959,0.003753614,0.00050232,-0.000959215,0.003571294,0.003955232,-0.0046544,-0.004134289,0.000555605,0.000976286,,,-0.003852317,-0.004019391,0.00387718,0.003943952,-2.66E-05,-0.000967751
-46.74,6.12,38.19,1015.05,-1857.4,-786.5,,,0.002448673,0.005719971,0.004684204,0.002432681,-0.007632746,-0.006449318,-0.001106328,-0.002070711,-0.001806839,-0.003431044,0.005709752,0.004373754,,,0.001777501,0.003895341,0.003245522,0.002931863,-0.006671249,-0.005411536
-3.93,48.16,-34.36,2133.14,868.59,-742.37,,,-0.003730004,-0.003245889,0.001574217,0.002963111,-0.000197671,-7.12E-05,0.004254129,0.003139803,-0.003552507,-0.004775882,0.001072872,-8.30E-05,,,-0.003992067,-0.003192846,0.002563362,0.003869497,-0.000635272,0.0000059
-30.91,-7.17,-1.8,-2276.33,537.04,-1642.87,,,-0.001527062,0.001492255,0.001973449,0.003349446,-0.002799954,-0.00281686,-0.000403143,-0.00310338,0.000449445,-0.00211869,0.003942935,0.001532309,,,-0.00056196,0.002297818,0.000762002,0.002734068,-0.003371445,-0.002174585
-11.54,8.3,-24.82,-1257.36,702.55,-1408.31,,,-0.003057358,-0.001140049,0.000903859,0.0028748,-0.000796362,-0.000850378,0.001568516,-0.000758536,-0.000126008,-0.002371228,0.002071211,-0.000143122,,,-0.002312937,-0.000190757,0.000514934,0.002623014,-0.001433787,-0.000353628
-43.12,-18.04,3.09,926.67,-554.28,1919.89,,,0.005645144,0.004970344,0.002164424,-0.002287606,-0.005505104,-0.005605862,-0.005207123,-0.001922816,-0.001852439,0.001228307,0.003056643,0.005753262,,,0.005426134,0.00344658,0.002008432,-0.001757957,-0.004280874,-0.005679562
27.88,-7.65,-40.92,-1401.17,-2078.06,-1313.97,,,-0.002729592,-0.000857358,-0.001040068,0.000262212,0.000343279,0.000907786,0.002168687,-3.44E-05,0.002704729,0.000577378,-0.001543395,-0.003811028,,,-0.00244914,-0.000411479,-0.001872399,-0.000157583,0.000943337,0.002359407
13.77,45.77,-25.93,1056.73,-1265.61,1030.85,,,-0.004042474,-0.003995354,0.003415109,0.002742203,0.00093098,-0.001236062,0.003636272,0.005115581,-0.003919887,-0.002223205,-0.002032277,-0.000340107,,,-0.003839373,-0.004555468,0.003667498,0.002482704,0.001481629,-0.000447978
19.51,-43.2,-24.52,-1655.76,1007,2066.35,,,0.002611898,-0.001048269,-0.004285267,-0.004949865,0.003520902,0.002213771,-0.004184473,-0.000769249,0.002877389,0.005886854,-0.003424927,-7.41E-05,,,0.003398186,-0.00013951,-0.003581328,-0.00541836,0.003472915,0.001143936
-2.65,-34.73,-15.89,644.34,-1849.53,1430.56,,,0.005518934,0.004404011,-0.001503297,-0.005176141,-0.003024698,-0.002280264,-0.004477675,-0.00199929,0.001772273,0.004268167,-0.000381861,0.001793443,,,0.004998305,0.003201651,-0.001637785,-0.004722154,-0.001321419,-0.002036854
-25.72,41.74,-23.09,1593,-1868.03,-1275.01,,,-0.002522873,0.001259935,0.005223616,0.004786701,-0.006096084,-0.005597033,0.00317837,0.001064413,-0.003694663,-0.00625369,0.004468276,0.002447229,,,-0.002850622,0.000097761,0.00445914,0.005520196,-0.00528218,-0.004022131
-40.89,7.62,18.34,279.56,-445.63,866.66,,,0.001699257,0.002713118,0.00434656,0.001874449,-0.00450291,-0.005343332,-0.002026171,-0.000541193,-0.003082961,-0.001842827,0.003403473,0.004727213,,,0.001862714,0.001627156,0.003714761,0.001858638,-0.003953192,-0.005035273
-26.38,-38.06,10.73,-299.17,-247.65,971.67,,,0.005406855,0.004868105,-0.000423973,-0.003153806,-0.003518863,-0.002939607,-0.005208394,-0.003516784,0.001133051,0.002735716,0.002040542,0.003449956,,,0.005307625,0.004192445,-0.000778512,-0.002944761,-0.002779703,-0.003194782
27.03,-14.98,16.2,-503.05,2051.57,1997.5,,,0.000485228,-0.003778038,-0.003580403,-0.003053402,0.006039785,0.004442909,-0.001152723,0.002140276,0.001103194,0.003965391,-0.004159513,-0.000958822,,,0.000818976,-0.002959157,-0.002341799,-0.003509397,0.005099649,0.002700866
-24.36,11.35,8.22,244.44,2219.65,-1411.33,,,-0.000895874,-1.73E-05,8.71E-05,0.002079044,-0.000736148,0.00021541,0.00084342,-0.001410582,-0.000658763,-0.002950529,0.003181325,0.000998082,,,-0.000869647,0.000696641,0.000372932,0.002514787,-0.001958737,-0.000391336
-18.19,-38.08,43.98,873.31,-123.22,835.9,,,0.006389953,0.00527019,-0.001656029,-0.004252069,-0.002400772,-0.000871227,-0.004419098,-0.003149945,0.001749993,0.00315637,0.001197378,0.002394327,,,0.005404526,0.004210068,-0.001703011,-0.00370422,-0.001799075,-0.001632777
-28.13,-39.42,-39.03,-2618.45,-572.52,-309.76,,,0.002140993,0.003933166,0.00038064,-0.000765493,-0.0045598,-0.004578287,-0.004472752,-0.004799137,0.001976226,0.00157202,0.003242648,0.00289059,,,0.003306873,0.004366152,-0.000797793,-0.001168757,-0.003901224,-0.003734439
-30.8,-36.11,19.63,-2437.08,152.43,182.07,,,0.002754783,0.003666024,0.001107985,1.83E-05,-0.002865808,-0.003348549,-0.004520737,-0.004048726,0.001186861,0.001507789,0.002839132,0.003214777,,,0.00363776,0.003857375,-0.000039438,-0.000744745,-0.00285247,-0.003281663
36.11,-1.51,-10.65,1028.59,1447.55,120.31,,,-0.000594806,-0.003521673,-0.005278414,-0.003429832,0.005039829,0.005691344,0.001573645,0.001947424,0.002395416,0.002359791,-0.003708843,-0.003337151,,,-0.001084226,-0.002734549,-0.003836915,-0.002894812,0.004374336,0.004514248
-25.72,-5.76,18.78,-844.63,1418.04,-631.76,,,0.000338815,0.001134327,0.000707911,0.001430256,-0.001164007,-0.00099746,-0.001067241,-0.002082548,-0.000157661,-0.001149175,0.002717908,0.001750921,,,0.000703028,0.001608438,0.000432786,0.001289716,-0.001940958,-0.001374191
-22.97,-30.29,32.17,-420.47,2326.63,-652.9,,,0.003261418,0.002819499,-0.002625365,-0.001838932,-0.000451598,0.001106792,-0.00287174,-0.004105539,0.002239255,0.001141724,0.002425753,0.001402165,,,0.003066579,0.003462519,-0.00243231,-0.001490328,-0.001438676,-0.000147687
26.91,-10.32,30.85,1530.46,-735.63,-1703.89,,,0.001510213,0.001765894,-0.003631372,-0.002481182,0.000944302,0.004021937,0.001665373,-0.001027419,0.003453468,0.000873497,-0.000993103,-0.003604695,,,-7.76E-05,0.001396657,-0.00354242,-0.00167734,0.000968703,0.003813316
8.8,-34.52,-30.01,-558.27,1492.23,1953.5,,,0.003016562,-0.0006824,-0.004161676,-0.005044706,0.002566865,0.001828641,-0.003861499,-0.000665366,0.001936168,0.004852824,-0.002514443,0.000668935,,,0.003439031,-8.52E-06,-0.003048922,-0.004948765,0.002540654,0.000579853
35.07,6.06,42.96,1180,496.75,1892.38,,,0.000556809,-0.003010156,-0.002028085,-0.00243675,0.005559622,0.004348739,0.000673271,0.003644998,2.21E-05,0.002939154,-0.004949487,-0.001759458,,,-0.000058231,-0.003327577,-0.001025093,-0.002687952,0.005254555,0.003054099
2.77,-2.05,30.13,-1632.94,-11.43,2405.11,,,-7.04E-05,-0.001766685,0.002466254,0.000920317,0.002238168,-0.001056849,-0.001885521,0.001942938,-0.001884862,0.001938034,-0.001941907,0.001853827,,,0.000907561,-0.001854812,0.002175558,-0.000508859,0.002090038,-0.001455338
7.47,34.52,23.86,515.92,-1519.59,998.5,,,-0.002297261,-0.001892963,0.003975517,0.002916044,0.000456708,-0.001495623,0.002261533,0.003714266,-0.00313241,-0.001587309,-0.001300486,0.000283984,,,-0.002279397,-0.002803615,0.003553964,0.002251677,0.000878597,-0.000889804
36.27,-1.57,34.49,-1743.57,313.75,779.3,,,-0.002544442,-0.004105101,-0.001026681,0.00043995,0.005534959,0.003693648,0.001286352,0.002525631,0.001107816,0.00228039,-0.003770402,-0.002743,,,-0.001915397,-0.003315366,-0.001067249,-0.00092022,0.004652681,0.003218324
-21.81,3.86,19.52,-5.3,214.81,-328.9,,,0.000445288,0.00148198,0.001832063,0.001565045,-0.002031238,-0.001914871,-0.00044336,-0.000946625,-0.001033278,-0.001591103,0.002320008,0.001813972,,,0.000444324,0.001214303,0.001432671,0.001578074,-0.002175623,-0.001864422
-3.29,14.82,-47.48,2053.24,354.2,2124.6,,,0.001025234,-0.001512396,0.000116171,-0.002260392,0.000207516,-0.000871355,-0.000646217,0.002790173,-0.002849493,0.000763392,-0.001762065,0.001719019,,,0.000835726,-0.002151285,0.001482832,-0.001511892,0.000984791,-0.001295187
-15.21,-5.4,-44.58,-1937.35,976.85,-1015.03,,,-0.002304355,-0.000790612,0.000165337,0.00175449,-0.00104499,-0.001373319,-1.52E-06,-0.001725615,0.000491034,-0.001120128,0.002068446,0.000485569,,,-0.001151418,0.000467502,-0.000162849,0.001437309,-0.001556718,-0.000929444
-32.19,-14.04,-44.33,131.31,-984.91,-1945.99,,,0.001618841,0.004985713,0.000511011,6.27E-05,-0.006889974,-0.004453789,-0.001232504,-0.004345485,0.001157984,-0.002003283,0.005255432,0.002070677,,,0.001425673,0.004665599,-0.000323487,0.001032992,-0.006072703,-0.003262233
24.55,23.63,6.19,-1894.84,583.27,-1200.38,,,-0.006514504,-0.005573218,0.000444256,0.004023941,0.004043111,0.002848296,0.00474128,0.002862305,0.000146109,-0.001617854,-0.001345314,-0.003563758,,,-0.005627892,-0.004217762,0.000149074,0.002820898,0.002694213,0.003206027
10.35,2.61,22.97,1243.52,1688.26,-1272.14,,,0.000166785,-0.000573712,-0.003297191,-0.001098718,0.002123583,0.004051986,0.001558752,-0.000440062,0.001700964,-0.000395547,-2.20E-05,-0.001937984,,,-0.000695984,-0.000066825,-0.002499078,-0.000351586,0.001072792,0.002994985
10.79,24.13,-39.52,-2232.67,297.24,-88.62,,,-0.006695001,-0.005794941,0.002077244,0.004132213,0.002309761,-0.000391751,0.00350587,0.003191415,-0.001676852,-0.001651378,-0.000943259,-0.001165014,,,-0.005100436,-0.004493178,0.001877048,0.002891796,0.00162651,0.000386632
-38.25,14.07,-17.12,922.87,1494.79,499.11,,,0.000572397,0.000559179,0.002231273,0.001253203,-0.0027986,-0.003154592,-0.000977698,-0.000178839,-0.003334459,-0.002524565,0.003142998,0.003899994,,,0.000775048,0.000369009,0.002782866,0.001888884,-0.002970799,-0.003527293
-13.36,-13.08,18.5,587.65,1736.18,-794.08,,,0.002097879,0.001751651,-0.002289019,-0.001433705,-0.000295281,0.001409499,-0.001063832,-0.002449482,0.00140414,9.58E-05,0.00173032,0.000499234,,,0.001580856,0.002100567,-0.00184658,-0.000764753,-0.001012801,0.000455133
-38.77,28.44,-20.84,621.2,2786.54,-405.09,,,-0.002032279,-0.00165237,0.002199954,0.003287849,-0.001513581,-0.00197529,0.000981493,0.000382522,-0.003817937,-0.004408979,0.003751079,0.003185773,,,-0.001506886,-0.001017446,0.003008946,0.003848414,-0.00263233,-0.002580532
-31.25,-23.38,29.78,-74.38,1613.75,-623.96,,,0.003332871,0.003593695,-0.001052663,-0.001047116,-0.002102583,-0.000610967,-0.00278758,-0.003886006,0.0011853,0.000180739,0.003246442,0.002252472,,,0.003060226,0.003739851,-0.001118982,-0.000613928,-0.002674513,-0.00143172
-33.17,-30.38,-18.25,-1101.43,-1694.62,-1493.75,,,0.002665198,0.006085518,0.001137803,-0.000162774,-0.006998738,-0.005274716,-0.002889406,-0.005045325,0.001975457,-0.000352521,0.004903746,0.002578543,,,0.002777302,0.005565422,-0.000418827,9.49E-05,-0.005951242,-0.00392663
41.38,20.67,5.78,-1119.43,-2002.78,734.98,,,-0.004302468,-0.004245183,0.001506928,0.001975527,0.003751465,0.001409736,0.003223849,0.00420293,-0.000362984,0.000771398,-0.004263227,-0.003216994,,,-0.003763159,-0.004224057,0.000934956,0.000602065,0.004007346,0.002313365
-9.76,48.28,-9.78,724.03,-2073.78,-711.93,,,-0.0043086,-0.001065603,0.005663581,0.005543951,-0.00339695,-0.004336905,0.004162434,0.002838876,-0.003861122,-0.005328078,0.002174132,0.001137517,,,-0.004235517,-0.00195224,0.004762352,0.005436015,-0.002785541,-0.002737211
-33.89,25.81,37.11,-895.34,1113.21,-1235.11,,,-0.002821787,-0.000371959,0.004123097,0.005582093,-0.001731541,-0.002444659,0.001688057,-0.000268027,-0.002542609,-0.004428432,0.003938046,0.002165359,,,-0.002254922,-0.000051966,0.003332853,0.005005263,-0.002834794,-0.002305009
3.06,33.24,9.75,-988.13,-1204.65,-284.44,,,-0.004722383,-0.002660346,0.004251401,0.004938891,1.13E-05,-0.001908016,0.003391493,0.002748151,-0.002400609,-0.002852817,0.000167679,-0.000247351,,,-0.004056938,-0.002704249,0.003326005,0.003895854,-7.82E-05,-0.000830333
-7.74,-14.04,5.83,1455.27,-453.99,-423.87,,,0.003310554,0.003453193,-0.001497748,-0.002579585,-0.002412795,-0.00031748,-0.001265995,-0.001983279,0.001281347,0.000690802,0.001250878,0.000508568,,,0.002288275,0.002718236,-0.001389548,-0.001635194,-0.001831837,-0.000413024
43.57,-4.21,-25.95,1583.39,1555.96,1443.89,,,0.000265065,-0.004563503,-0.006485097,-0.005650613,0.006397938,0.00624075,0.000775389,0.003315381,0.002385598,0.00432651,-0.005822166,-0.003090391,,,-0.000255162,-0.003939442,-0.004435348,-0.004988562,0.006110052,0.004665571
24.37,-39.41,18.16,-220.44,-1727.02,-2408.89,,,0.002319478,0.004046028,-0.004186145,-0.003117654,-0.000679834,0.003013713,0.000120318,-0.003731871,0.0058748,0.002335827,-0.000229296,-0.004101205,,,0.00109958,0.00388895,-0.005030473,-0.002726741,-0.000225269,0.003557459
32.36,-32.5,-33.64,995.92,2366.34,99.35,,,0.002346028,-0.001732527,-0.009307138,-0.007570059,0.004576642,0.006615186,-0.001011734,-0.000853994,0.005508567,0.00519189,-0.003474416,-0.00300656,,,0.001678881,-0.000439267,-0.007407853,-0.006380975,0.004025529,0.004810873
20.27,-34.64,45.35,245.3,1078.4,-2780.62,,,0.002258031,0.002740535,-0.006312687,-0.003303006,0.001804885,0.005880638,0.00044196,-0.004168252,0.006286799,0.001962251,0.000264216,-0.003988918,,,0.000908036,0.003454394,-0.006299743,-0.002632629,0.000770335,0.004934778
30.92,24.86,-37.98,150.27,-1045,278.7,,,-0.004040105,-0.004286973,0.000202406,0.000971581,0.002603147,0.001360656,0.003456136,0.003870421,-0.000800179,-0.000360877,-0.003169695,-0.002758715,,,-0.003748121,-0.004078697,0.000501293,0.000666229,0.002886421,0.002059686
17.12,21.52,14.21,-485.71,-655.43,1896.84,,,-0.002291286,-0.003495296,0.002566682,0.001642053,0.00288374,-0.000112571,0.001108668,0.004011359,-0.002501077,0.000565713,-0.003021829,-5.89E-06,,,-0.001699977,-0.003753328,0.00253388,0.00053817,0.002952785,-5.33E-05
-18.26,31.45,28.91,2113.58,33.82,813.97,,,0.000336143,0.000151033,0.00320675,0.00171021,-0.001357338,-0.00179954,0.000972002,0.002213322,-0.003862727,-0.002597846,0.00104307,0.002268791,,,-0.00031793,-0.001031145,0.003534739,0.002154028,-0.001200204,-0.002034166
45.09,-5.6,-44,2200.5,787.13,-869.56,,,0.000136742,-0.002450666,-0.0078197,-0.005758914,0.004037057,0.006659245,0.002260692,0.001070429,0.004380146,0.002825488,-0.003860694,-0.004930775,,,-0.001061975,-0.001760548,-0.006099923,-0.004292201,0.003948876,0.00579501
-47.49,-7.89,-31.59,1354.65,-777.82,2049.36,,,0.004947755,0.004555439,0.002921369,-0.00203543,-0.006835604,-0.007104974,-0.004848181,-0.00132191,-0.002992611,0.000355556,0.003655173,0.006488485,,,0.004897968,0.002938675,0.00295699,-0.001195493,-0.005245389,-0.00679673
7.55,3.01,-22.49,-1508.23,-290.17,-1633.72,,,-0.003433011,-0.00140232,-7.71E-06,0.002233009,0.000266445,0.000528049,0.002335704,-0.000369869,0.001292447,-0.001322577,0.000494778,-0.002201753,,,-0.002884358,-0.000516226,-0.000650079,0.001777793,-0.000114167,0.001364901
3.41,38.54,39.9,755.63,-2172.79,-1693.19,,,-0.003251833,6.08E-05,0.004085166,0.004999222,-0.001876629,-0.001365139,0.004541677,0.001875668,-0.001680584,-0.004608267,0.001576102,-0.001139705,,,-0.003896755,-0.000907434,0.002882875,0.004803745,-0.001726366,-0.000112717
-16.33,16.24,-25.58,-1226.96,1081.07,167.08,,,-0.003174355,-0.002578619,0.002436925,0.003131829,-0.000188629,-0.002024803,0.000830255,0.001068223,-0.002451952,-0.002058603,0.001348506,0.001681718,,,-0.002002305,-0.001823421,0.002444439,0.002595216,-0.000768568,-0.001853261
-8.84,10.26,25.05,501.2,310.76,501.42,,,0.000261414,-3.15E-05,0.001457797,0.000909501,-6.86E-05,-0.000574493,1.71E-05,0.000811111,-0.001601663,-0.000797324,0.000396141,0.00118447,,,0.000122157,-0.000421306,0.00152973,0.000853413,-0.000232371,-0.000879482
-15.36,38.65,-4.53,-519.44,-1693.61,-2246.07,,,-0.005243593,-0.000441293,0.005220531,0.006812619,-0.00386831,-0.003988658,0.004633996,0.000879153,-0.002218451,-0.006101025,0.003752524,0.000411252,,,-0.004938795,-0.000660223,0.003719491,0.006456822,-0.003810417,-0.002199955
-27.57,-23.09,17.3,-135.05,742.3,-1581.33,,,0.002729772,0.004322673,-0.001091171,-0.000639167,-0.003189624,-0.000913629,-0.001909185,-0.004515328,0.002050188,-0.000438598,0.003766516,0.001271679,,,0.002319479,0.004419001,-0.00157068,-0.000100285,-0.00347807,-0.001092654
5.73,27.25,-18.81,-1926.11,-966.27,-1739.13,,,-0.006594352,-0.003259555,0.003052326,0.005584059,-7.27E-05,-0.001128205,0.004702449,0.001666007,-0.000763083,-0.003519685,0.0008942,-0.001883317,,,-0.005648401,-0.002462781,0.001907705,0.004551872,-0.00048345,0.000377556
-36.25,-11,42.74,2504.96,1281.44,710.02,,,0.005551651,0.004343731,-0.000516867,-0.002771264,-0.002916136,-0.001152531,-0.002903342,-0.001987711,-0.000912985,0.000235836,0.00270374,0.00363391,,,0.004227497,0.003165721,0.000198059,-0.00150355,-0.002809938,-0.002393221
-15.67,43.6,-37.52,1383.51,878.86,1998.91,,,-0.002664478,-0.004003383,0.004052091,0.002415708,0.000119279,-0.002607498,0.001639563,0.004783977,-0.006208487,-0.002700661,-0.000339026,0.002919926,,,-0.002152021,-0.00439368,0.005130289,0.002558185,0.000229153,-0.002763712
4.93,-16.96,11.95,-836.18,1539.06,-516.6,,,0.000294501,-0.000448475,-0.002700005,-0.001090738,0.002015493,0.002606487,-0.0005676,-0.001422825,0.002179363,0.001287418,-0.000188873,-0.001038149,,,0.000431051,0.000487175,-0.002439684,-0.001189078,0.001102183,0.001822318
-0.77,19.47,47.27,-1033.47,2026.82,1434.43,,,-0.002516289,-0.004269658,0.002168064,0.002812408,0.00390621,0.001093524,0.000841747,0.003172202,-0.002988278,-0.000502866,-0.001011354,0.001106773,,,-0.001679018,-0.00372093,0.002578171,0.001657637,0.002458782,-6.62E-06
